symbol,strike,iv,last_price,expiry,type,underlying_price,moneyyyyy,expiry_dt,T,d2,exercise_prob
AAPL US 03/20/26 P140 Equity,140.0,0.79873,0.02,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,2.7646374799380125,0.0028493044007246245
AAPL US 03/20/26 P145 Equity,145.0,0.8198045,0.02,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,2.533209081694023,0.005651175741072435
AAPL US 03/20/26 P150 Equity,150.0,0.7555462,0.05,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,2.605325228157365,0.004589354391346002
AAPL US 03/20/26 P155 Equity,155.0,0.8053792,0.09,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,2.283703028527316,0.011194494977602752
AAPL US 03/20/26 P160 Equity,160.0,0.6957697,0.03,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,2.511205368273992,0.006015983851070295
AAPL US 03/20/26 P165 Equity,165.0,0.6817995,0.05,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,2.4035595395901233,0.00811816140222539
AAPL US 03/20/26 P170 Equity,170.0,0.6547472000000001,0.06,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,2.346045917012154,0.009486884926145737
AAPL US 03/20/26 P175 Equity,175.0,0.6003513,0.08,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,2.39996661768409,0.008198283535828937
AAPL US 03/20/26 P180 Equity,180.0,0.5550358,0.06,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,2.425408492697323,0.007645585069921116
AAPL US 03/20/26 P185 Equity,185.0,0.5378644,0.12,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,2.3236872806159052,0.010071130332820684
AAPL US 03/20/26 P190 Equity,190.0,0.5051356,0.1,3/20/2026,Put,263.8181,OTM,2026-03-20,0.07665982203969883,2.2934109188938883,0.010912179299950095
AAPL US 03/20/26 P195 Equity,195.0,0.48571739999999997,0.14,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,2.1972027482511343,0.01400298471029661
AAPL US 03/20/26 P200 Equity,200.0,0.46876080000000003,0.18,3/20/2026,Put,263.8181,OTM,2026-03-20,0.07665982203969883,2.086628853231388,0.018460848517491843
AAPL US 03/20/26 P205 Equity,205.0,0.44881160000000003,0.23,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,1.9860667065655246,0.02351295874381571
AAPL US 03/20/26 P210 Equity,210.0,0.42805160000000003,0.28,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,1.8846300901862956,0.029739898441906616
AAPL US 03/20/26 P215 Equity,215.0,0.4078157,0.37,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,1.775494585737857,0.03790812937441703
AAPL US 03/20/26 P220 Equity,220.0,0.38846339999999996,0.47,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,1.6556920865343834,0.04889209534589803
AAPL US 03/20/26 P225 Equity,225.0,0.36924599999999996,0.64,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,1.5275061987482392,0.06331759350220424
AAPL US 03/20/26 P230 Equity,230.0,0.3511733,0.81,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,1.3855919075876926,0.08293577532907437
AAPL US 03/20/26 P235 Equity,235.0,0.33374830000000005,1.08,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,1.2297394139131834,0.10939735119016808
AAPL US 03/20/26 P240 Equity,240.0,0.31707450000000004,1.51,3/20/2026,Put,263.8,OTM,2026-03-20,0.07665982203969883,1.0593294223482645,0.14472488992954496
AAPL US 03/20/26 P245 Equity,245.0,0.30169989999999997,2.04,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,0.8712924018220688,0.19179725906157247
AAPL US 03/20/26 P250 Equity,250.0,0.287319,2.85,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,0.6650260538571396,0.25301691451583797
AAPL US 03/20/26 P255 Equity,255.0,0.2739284,3.95,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,0.4402360677418503,0.32988306973712733
AAPL US 03/20/26 P260 Equity,260.0,0.2600047,5.4,3/20/2026,Put,263.81,OTM,2026-03-20,0.07665982203969883,0.19803232650741256,0.42150988582902793
AAPL US 03/20/26 P265 Equity,265.0,0.2492652,7.39,3/20/2026,Put,263.8181,ITM,2026-03-20,0.07665982203969883,-0.06595257445774755,0.5262922083514429
AAPL US 03/20/26 P270 Equity,270.0,0.2388582,9.95,3/20/2026,Put,263.81,ITM,2026-03-20,0.07665982203969883,-0.34898693250641116,0.6364504400404678
AAPL US 03/20/26 P275 Equity,275.0,0.23049499999999998,12.93,3/20/2026,Put,263.8,ITM,2026-03-20,0.07665982203969883,-0.6474073252014592,0.7413158218617406
AAPL US 03/20/26 P280 Equity,280.0,0.22552409999999998,17.0,3/20/2026,Put,263.8,ITM,2026-03-20,0.07665982203969883,-0.9488495351013362,0.8286514279453995
AAPL US 03/20/26 P285 Equity,285.0,0.21930409999999997,22.02,3/20/2026,Put,263.8181,ITM,2026-03-20,0.07665982203969883,-1.2643804483591419,0.8969532464911223
AAPL US 03/20/26 P290 Equity,290.0,0.2251441,26.15,3/20/2026,Put,263.81,ITM,2026-03-20,0.07665982203969883,-1.512668695084801,0.9348180824006699
AAPL US 03/20/26 P295 Equity,295.0,0.24914909999999998,30.11,3/20/2026,Put,263.8,ITM,2026-03-20,0.07665982203969883,-1.6216077188728744,0.9475563155692963
AAPL US 04/17/26 C120 Equity,120.0,0.9003453,151.0,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,2.0712417009640367,0.98083189281405
AAPL US 04/17/26 C125 Equity,125.0,0.8447374999999999,123.33,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,2.1065477236172803,0.9824215988950037
AAPL US 04/17/26 C130 Equity,130.0,0.8279694999999999,147.95,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,2.0350763879832807,0.9790784062919977
AAPL US 04/17/26 C135 Equity,135.0,0.7251775,129.1,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,2.2336254135664215,0.9872461348363204
AAPL US 04/17/26 C140 Equity,140.0,0.7452696,135.31,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,2.0410224150959975,0.979375700424643
AAPL US 04/17/26 C145 Equity,145.0,0.7171592,132.28,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,2.007392007807492,0.9776460304256662
AAPL US 04/17/26 C150 Equity,150.0,0.6628433,125.55,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,2.0632863562009542,0.9804572852072817
AAPL US 04/17/26 C155 Equity,155.0,0.5332781,125.02,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,2.464446470486212,0.9931387470401885
AAPL US 04/17/26 C160 Equity,160.0,0.4925231,101.26,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,2.5201679574810725,0.9941350575603577
AAPL US 04/17/26 C165 Equity,165.0,0.5944541,101.42,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,1.9195068356973435,0.9725398889852355
AAPL US 04/17/26 C170 Equity,170.0,0.5772864,107.7,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,1.8511768842442105,0.9679279449390973
AAPL US 04/17/26 C175 Equity,175.0,0.5385803,82.8,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,1.862785516705028,0.9687537757332652
AAPL US 04/17/26 C180 Equity,180.0,0.47173160000000003,85.41,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,2.002110190198231,0.9773635590972038
AAPL US 04/17/26 C185 Equity,185.0,0.5103395,63.2,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,1.6989899986209565,0.9553394659643191
AAPL US 04/17/26 C190 Equity,190.0,0.46433529999999995,68.74,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,1.7397151113066103,0.9590454727133355
AAPL US 04/17/26 C195 Equity,195.0,0.3681346,80.55,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,2.0562491275241745,0.9801207454470338
AAPL US 04/17/26 C200 Equity,200.0,0.4389755,66.25,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,1.5516212267021283,0.9396235594566299
AAPL US 04/17/26 C205 Equity,205.0,0.42078319999999997,60.77,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,1.4765301106285766,0.9300991809504314
AAPL US 04/17/26 C210 Equity,210.0,0.40010959999999995,56.2,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,1.406874641595302,0.9202677178760061
AAPL US 04/17/26 C215 Equity,215.0,0.3843632,51.28,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,1.3144554379726843,0.9056535075897283
AAPL US 04/17/26 C220 Equity,220.0,0.3687319,46.72,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,1.217462474381175,0.8882858471912305
AAPL US 04/17/26 C225 Equity,225.0,0.3463145,39.55,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,1.1396070607384168,0.8727749787944659
AAPL US 04/17/26 C230 Equity,230.0,0.3331266,37.76,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,1.02172436189339,0.8465443113395441
AAPL US 04/17/26 C235 Equity,235.0,0.3210413,33.1,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,0.8939255499412014,0.8143191367906668
AAPL US 04/17/26 C240 Equity,240.0,0.3060933,29.22,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,0.76791745619368,0.7787318870332214
AAPL US 04/17/26 C245 Equity,245.0,0.2939756,24.92,4/17/2026,Call,263.81,ITM,2026-04-17,0.15331964407939766,0.6250189581849377,0.7340206922507725
AAPL US 04/17/26 C250 Equity,250.0,0.2824238,20.97,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,0.47216893223489,0.6815968933540106
AAPL US 04/17/26 C255 Equity,255.0,0.2720855,17.3,4/17/2026,Call,263.8,ITM,2026-04-17,0.15331964407939766,0.30836073706908784,0.6210960727363898
AAPL US 04/17/26 C260 Equity,260.0,0.26205680000000003,13.82,4/17/2026,Call,263.8181,ITM,2026-04-17,0.15331964407939766,0.13559244939589093,0.5539282625834714
AAPL US 04/17/26 C265 Equity,265.0,0.25302579999999997,10.82,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-0.04892172519571065,0.48049083769360423
AAPL US 04/17/26 C270 Equity,270.0,0.24515309999999998,8.4,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-0.2416911240084311,0.40450975385804694
AAPL US 04/17/26 C275 Equity,275.0,0.2385725,6.25,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-0.4421703419938578,0.3291829728897959
AAPL US 04/17/26 C280 Equity,280.0,0.23224730000000002,4.45,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-0.6502578058492513,0.25776285361937457
AAPL US 04/17/26 C285 Equity,285.0,0.22870069999999998,3.09,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-0.8565921229373825,0.1958351702766088
AAPL US 04/17/26 C290 Equity,290.0,0.2263359,2.13,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-1.0604248891753256,0.14447567204360012
AAPL US 04/17/26 C295 Equity,295.0,0.225366,1.46,4/17/2026,Call,263.8181,OTM,2026-04-17,0.15331964407939766,-1.2579769316093456,0.10420004954744788
AAPL US 04/17/26 C300 Equity,300.0,0.225381,1.0,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-1.4486952746175308,0.07371135034717877
AAPL US 04/17/26 C305 Equity,305.0,0.2275404,0.67,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-1.6217365925652505,0.05242988007775572
AAPL US 04/17/26 C310 Equity,310.0,0.2301883,0.47,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-1.7840982818927278,0.037203848211900974
AAPL US 04/17/26 C315 Equity,315.0,0.2336227,0.33,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-1.9345304638899703,0.026523970114223146
AAPL US 04/17/26 C320 Equity,320.0,0.2384536,0.24,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-2.0654726058713813,0.019439152460913666
AAPL US 04/17/26 C325 Equity,325.0,0.24204119999999998,0.17,4/17/2026,Call,263.8181,OTM,2026-04-17,0.15331964407939766,-2.1995195189052716,0.01392050139593535
AAPL US 04/17/26 C330 Equity,330.0,0.24705349999999998,0.12,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-2.31498058792756,0.01030699722584401
AAPL US 04/17/26 C335 Equity,335.0,0.2491117,0.1,4/17/2026,Call,263.8181,OTM,2026-04-17,0.15331964407939766,-2.450509406873885,0.007132711754332945
AAPL US 04/17/26 C340 Equity,340.0,0.2573726,0.07,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-2.522727513013331,0.005822429755122449
AAPL US 04/17/26 C345 Equity,345.0,0.2610862,0.08,4/17/2026,Call,263.8181,OTM,2026-04-17,0.15331964407939766,-2.630419747218461,0.004263975085592485
AAPL US 04/17/26 C350 Equity,350.0,0.2677577,0.03,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-2.7053542352958626,0.0034115792999259895
AAPL US 04/17/26 C360 Equity,360.0,0.2749491,0.02,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-2.8990408180518217,0.0018715308094550093
AAPL US 04/17/26 C370 Equity,370.0,0.2963424,0.01,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-2.9336282431364853,0.0016751260918337224
AAPL US 04/17/26 C380 Equity,380.0,0.3440306,0.03,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-2.742328202373007,0.003050267634497881
AAPL US 04/17/26 C390 Equity,390.0,0.4424313,0.03,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-2.3165953833755846,0.0102628915484334
AAPL US 04/17/26 C400 Equity,400.0,0.3745095,0.02,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-2.880379720251852,0.001985982372204389
AAPL US 04/17/26 C410 Equity,410.0,0.5804211,0.03,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-2.033503179254691,0.021000856349754217
AAPL US 04/17/26 C420 Equity,420.0,0.422838,0.03,4/17/2026,Call,263.8181,OTM,2026-04-17,0.15331964407939766,-2.863507706455303,0.0020948931099596868
AAPL US 04/17/26 C430 Equity,430.0,0.43249160000000003,0.01,4/17/2026,Call,263.8181,OTM,2026-04-17,0.15331964407939766,-2.9422781448292863,0.0016290357230488537
AAPL US 04/17/26 C440 Equity,440.0,0.4391927,0.02,4/17/2026,Call,263.81,OTM,2026-04-17,0.15331964407939766,-3.0338508569114193,0.0012072688241027585
AAPL US 04/17/26 C450 Equity,450.0,0.4164129,0.01,4/17/2026,Call,263.8,OTM,2026-04-17,0.15331964407939766,-3.3287132956908394,0.0004362408432343158
AAPL US 04/17/26 P120 Equity,120.0,0.7140195,0.04,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.694216341794583,0.003527717640622817
AAPL US 04/17/26 P125 Equity,125.0,0.7447547,0.03,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.4312574793573227,0.0075232588260034615
AAPL US 04/17/26 P130 Equity,130.0,0.6989282,0.08,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.4658869282765554,0.006833723554158154
AAPL US 04/17/26 P135 Equity,135.0,0.7290544,0.04,4/17/2026,Put,263.8,OTM,2026-04-17,0.15331964407939766,2.2201008484462115,0.013205961317165818
AAPL US 04/17/26 P140 Equity,140.0,0.590809,0.09,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.64301225214353,0.00410860308725214
AAPL US 04/17/26 P145 Equity,145.0,0.5736950000000001,0.05,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.5724436283751504,0.005049169991433145
AAPL US 04/17/26 P150 Equity,150.0,0.5639218,0.07,4/17/2026,Put,263.8,OTM,2026-04-17,0.15331964407939766,2.4671813302948697,0.006809068778465117
AAPL US 04/17/26 P155 Equity,155.0,0.5422263,0.08,4/17/2026,Put,263.8181,OTM,2026-04-17,0.15331964407939766,2.42044620243431,0.007750736411206618
AAPL US 04/17/26 P160 Equity,160.0,0.5264852,0.11,4/17/2026,Put,263.8181,OTM,2026-04-17,0.15331964407939766,2.345062426047152,0.009511947055438365
AAPL US 04/17/26 P165 Equity,165.0,0.508402,0.18,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.280948656769742,0.011275742622075521
AAPL US 04/17/26 P170 Equity,170.0,0.4954894,0.17,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.1916427190508525,0.014202657395824174
AAPL US 04/17/26 P175 Equity,175.0,0.47964460000000003,0.21,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,2.1160040230423314,0.01717223270719355
AAPL US 04/17/26 P180 Equity,180.0,0.46593559999999995,0.24,4/17/2026,Put,263.8181,OTM,2026-04-17,0.15331964407939766,2.029467306532067,0.02120535784524661
AAPL US 04/17/26 P185 Equity,185.0,0.45075560000000003,0.39,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,1.9484466052626086,0.02568077393780509
AAPL US 04/17/26 P190 Equity,190.0,0.4352248,0.38,4/17/2026,Put,263.8181,OTM,2026-04-17,0.15331964407939766,1.8678576363418813,0.03089095858238004
AAPL US 04/17/26 P195 Equity,195.0,0.4199121,0.6,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,1.7839086330673934,0.03721925643564396
AAPL US 04/17/26 P200 Equity,200.0,0.40629489999999996,0.53,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,1.6899762617936052,0.04551624808786849
AAPL US 04/17/26 P205 Equity,205.0,0.3916666,0.68,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,1.5979202357788875,0.05503036496556206
AAPL US 04/17/26 P210 Equity,210.0,0.3771125,0.82,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,1.5022047996581953,0.06652211283138536
AAPL US 04/17/26 P215 Equity,215.0,0.3635984,1.04,4/17/2026,Put,263.8,OTM,2026-04-17,0.15331964407939766,1.397885730798459,0.08107369214053256
AAPL US 04/17/26 P220 Equity,220.0,0.35046120000000003,1.29,4/17/2026,Put,263.8,OTM,2026-04-17,0.15331964407939766,1.287997147964984,0.09887347798975887
AAPL US 04/17/26 P225 Equity,225.0,0.3367141,1.58,4/17/2026,Put,263.8181,OTM,2026-04-17,0.15331964407939766,1.1761451680348893,0.11976843558678019
AAPL US 04/17/26 P230 Equity,230.0,0.3244837,1.99,4/17/2026,Put,263.8181,OTM,2026-04-17,0.15331964407939766,1.0523681506072489,0.1463153376276518
AAPL US 04/17/26 P235 Equity,235.0,0.3124251,2.53,4/17/2026,Put,263.8,OTM,2026-04-17,0.15331964407939766,0.9214380698351649,0.17841088024782692
AAPL US 04/17/26 P240 Equity,240.0,0.3011488,3.15,4/17/2026,Put,263.8181,OTM,2026-04-17,0.15331964407939766,0.7824776994209394,0.21696694310255954
AAPL US 04/17/26 P245 Equity,245.0,0.28874,4.05,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,0.6384208026209615,0.26159989645379944
AAPL US 04/17/26 P250 Equity,250.0,0.2786061,5.05,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,0.4804915770184113,0.31543894552061824
AAPL US 04/17/26 P255 Equity,255.0,0.2687359,6.35,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,0.3138842176119147,0.37680448879012035
AAPL US 04/17/26 P260 Equity,260.0,0.2589841,7.9,4/17/2026,Put,263.81,OTM,2026-04-17,0.15331964407939766,0.13810869097456036,0.44507725859863506
AAPL US 04/17/26 P265 Equity,265.0,0.2518516,9.92,4/17/2026,Put,263.8181,ITM,2026-04-17,0.15331964407939766,-0.04799323203102322,0.5191391817749885
AAPL US 04/17/26 P270 Equity,270.0,0.24440930000000002,12.45,4/17/2026,Put,263.8,ITM,2026-04-17,0.15331964407939766,-0.24253106192470725,0.5958156543856044
AAPL US 04/17/26 P275 Equity,275.0,0.2359399,15.45,4/17/2026,Put,263.81,ITM,2026-04-17,0.15331964407939766,-0.4460674728978205,0.6722257461000114
AAPL US 04/17/26 P280 Equity,280.0,0.22906120000000002,18.8,4/17/2026,Put,263.81,ITM,2026-04-17,0.15331964407939766,-0.6576236274554617,0.7446099958521933
AAPL US 04/17/26 P285 Equity,285.0,0.2209066,23.3,4/17/2026,Put,263.8,ITM,2026-04-17,0.15331964407939766,-0.8837089903155596,0.8115733370413488
AAPL US 04/17/26 P290 Equity,290.0,0.2182011,26.45,4/17/2026,Put,263.8181,ITM,2026-04-17,0.15331964407939766,-1.0963548040427704,0.8635382327270944
AAPL US 04/17/26 P295 Equity,295.0,0.21296790000000002,33.8,4/17/2026,Put,263.81,ITM,2026-04-17,0.15331964407939766,-1.3265833624894832,0.9076767287736591
AAPL US 04/17/26 P300 Equity,300.0,0.23589880000000002,41.45,4/17/2026,Put,263.8,ITM,2026-04-17,0.15331964407939766,-1.3885405786754363,0.917513751387887
AAPL US 04/17/26 P305 Equity,305.0,0.2238471,43.67,4/17/2026,Put,263.8,ITM,2026-04-17,0.15331964407939766,-1.6470358822659044,0.9502246646637696
AAPL US 05/15/26 C5 Equity,5.0,3.537026,257.84,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,1.4939700964142906,0.9324082822895154
AAPL US 05/15/26 C10 Equity,10.0,3.054792,256.5,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,1.5061745314722668,0.933988812184303
AAPL US 05/15/26 C15 Equity,15.0,2.4331,246.63,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,1.8797575967283975,0.9699294390512015
AAPL US 05/15/26 C20 Equity,20.0,1.9909880000000002,242.21,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.231430031051864,0.9871736712753575
AAPL US 05/15/26 C35 Equity,35.0,1.717822,242.1,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,2.0484134868026405,0.9797402494279108
AAPL US 05/15/26 C45 Equity,45.0,1.508119,232.19,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.0932729918030737,0.9818376039133442
AAPL US 05/15/26 C50 Equity,50.0,1.443417,225.41,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.066619779724477,0.9806150022457295
AAPL US 05/15/26 C60 Equity,60.0,1.242347,215.3,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.1993037908025275,0.9860718358267508
AAPL US 05/15/26 C70 Equity,70.0,0.999452,197.84,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,2.542738010824985,0.9945006168132313
AAPL US 05/15/26 C80 Equity,80.0,1.01318,198.78,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,2.2269240956471217,0.9870238264261342
AAPL US 05/15/26 C85 Equity,85.0,0.9763785,192.67,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,2.1993670381698296,0.986074082783709
AAPL US 05/15/26 C90 Equity,90.0,0.9705952000000001,188.71,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,2.092601346639024,0.9818076218682822
AAPL US 05/15/26 C95 Equity,95.0,0.8947477,182.69,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,2.181900462503222,0.9854415601443667
AAPL US 05/15/26 C100 Equity,100.0,0.8135532999999999,156.8,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.3089899451060245,0.98952793039666
AAPL US 05/15/26 C105 Equity,105.0,0.8986042999999999,143.82,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,1.9383729420119213,0.973711130446655
AAPL US 05/15/26 C110 Equity,110.0,0.7388254000000001,167.04,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,2.3110724534843503,0.9895855733828127
AAPL US 05/15/26 C115 Equity,115.0,0.7146252,162.1,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.271539833411524,0.988442840775824
AAPL US 05/15/26 C120 Equity,120.0,0.7198787,142.0,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,2.1290623577618546,0.9833754492142154
AAPL US 05/15/26 C130 Equity,130.0,0.6568288,127.5,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.111129928478451,0.9826194271900018
AAPL US 05/15/26 C135 Equity,135.0,0.6452367,135.16,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,2.0326998990450007,0.9789585742447464
AAPL US 05/15/26 C145 Equity,145.0,0.48418370000000005,131.82,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,2.491292083932331,0.993636028127707
AAPL US 05/15/26 C150 Equity,150.0,0.5794808,112.65,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,1.91765639004478,0.9724227025735688
AAPL US 05/15/26 C155 Equity,155.0,0.5328965,106.55,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,1.9803015802959856,0.9761651743290105
AAPL US 05/15/26 C160 Equity,160.0,0.5692240000000001,101.5,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,1.7204983809496759,0.9573290561369028
AAPL US 05/15/26 C165 Equity,165.0,0.5209069000000001,102.25,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,1.7811484003087195,0.9625558946939076
AAPL US 05/15/26 C170 Equity,170.0,0.5007107,105.82,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,1.738833221246603,0.9589679483990866
AAPL US 05/15/26 C175 Equity,175.0,0.4812713,89.4,5/15/2026,Call,263.8181,ITM,2026-05-15,0.2299794661190965,1.6929821480791765,0.9547705673563843
AAPL US 05/15/26 C180 Equity,180.0,0.3879629,83.24,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,1.9987081388196695,0.9771800290540686
AAPL US 05/15/26 C185 Equity,185.0,0.38100389999999995,95.02,5/15/2026,Call,263.8,ITM,2026-05-15,0.2299794661190965,1.888419843519348,0.9705151952725212
AAPL US 05/15/26 C190 Equity,190.0,0.4064649,77.05,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,1.6216829630978882,0.9475643757326045
AAPL US 05/15/26 C195 Equity,195.0,0.390216,68.99,5/15/2026,Call,263.81,ITM,2026-05-15,0.2299794661190965,1.558357834548231,0.940425776916589
